task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
59	2e/fa5d20	4679894	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:50.046	8m 15s	1m 44s	204.2%	2.6 GB	22.2 GB	2.2 GB	2.5 GB
87	d2/a20feb	4679880	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:47.021	8m 22s	1m 54s	188.5%	1.4 GB	21.2 GB	1.9 GB	2.2 GB
104	91/a21d51	4679897	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:50.720	8m 18s	33.2s	325.0%	1.5 GB	21.4 GB	710.3 MB	784.5 MB
52	fe/40cc94	4679903	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:52.014	8m 47s	55.8s	200.4%	1.7 GB	21.7 GB	953.3 MB	1 GB
17	75/32e0ec	4679891	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:49.461	9m 14s	1m 55s	186.3%	2.1 GB	22.3 GB	2.1 GB	2.5 GB
64	38/5251ef	4679895	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:50.271	9m 19s	1m 42s	226.2%	1.8 GB	22 GB	2.2 GB	2.5 GB
58	ee/3d064c	4679909	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:53.389	9m 26s	49.5s	263.3%	1.7 GB	21.8 GB	973.3 MB	1.1 GB
74	04/ac03f8	4679896	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:50.501	10m 23s	1m 42s	231.1%	2.4 GB	22.2 GB	2.2 GB	2.5 GB
91	64/b8a8fa	4679899	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:51.157	10m 28s	2m 3s	174.0%	1.7 GB	21.8 GB	2.2 GB	2.5 GB
50	90/5c7f48	4679900	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:51.388	10m 28s	2m 9s	178.7%	2.1 GB	22.1 GB	2.1 GB	2.5 GB
