task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
922	ba/336221	4685581	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:39:09.633	15m	5m 56s	143.1%	6.4 GB	19.7 GB	2.2 GB	1.1 GB
1036	4c/6a9111	4686439	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:26:14.805	13m 55s	3m 17s	247.9%	5.6 GB	35.7 GB	6.4 GB	3.3 GB
918	2d/4ceeba	4685617	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:44:09.845	12m	3m	194.5%	6.4 GB	20.1 GB	2.2 GB	1.1 GB
1046	1b/f87d36	4686437	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:26:09.773	14m	3m 26s	247.7%	5.5 GB	35.7 GB	6.6 GB	3.5 GB
911	86/235c78	4685482	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:30:19.365	12m 30s	2m 56s	222.7%	6.4 GB	20.2 GB	2.2 GB	1.1 GB
913	e0/a168d3	4685612	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:43:10.013	11m 59s	2m 56s	194.5%	6.4 GB	20.4 GB	2.1 GB	1 GB
1043	7f/fdeb32	4686430	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:25:10.094	13m 24s	3m 21s	256.1%	5.6 GB	35.7 GB	6.5 GB	3.4 GB
900	8e/cbc91c	4685456	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:27:34.222	11m 35s	2m 54s	211.2%	6.4 GB	20.4 GB	2.1 GB	1 GB
915	80/ad07e7	4685584	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:39:49.263	11m 20s	2m 53s	197.5%	6.4 GB	19.9 GB	2.1 GB	1 GB
1049	15/fe7156	4686372	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:16:59.659	14m 10s	3m 27s	241.8%	5.6 GB	35.7 GB	6.5 GB	3.4 GB
1053	23/93bda9	4686402	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:21:00.371	15m 24s	5m 4s	222.5%	5.7 GB	33.9 GB	6.6 GB	3.5 GB
931	05/22c3dd	4685467	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:28:49.236	11m 35s	1m 44s	319.2%	6.1 GB	21.9 GB	1.3 GB	643.1 MB
1045	55/28543c	4686381	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:18:19.864	13m 50s	3m 27s	252.2%	5.6 GB	35.9 GB	6.5 GB	3.4 GB
924	47/c14503	4685563	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:36:54.422	12m 15s	2m 48s	210.8%	6.3 GB	20.1 GB	2 GB	1009.7 MB
1050	0b/3860d7	4686508	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:35:24.830	13m 45s	3m 33s	239.8%	5.5 GB	35.9 GB	6.7 GB	3.6 GB
855	99/ad6a31	4685439	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:25:09.382	13m	3m 3s	136.1%	6.1 GB	19.7 GB	1003.4 MB	480.2 MB
903	55/ac2554	4685583	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:39:24.299	11m	1m 34s	312.1%	6.2 GB	20.8 GB	1.2 GB	588.9 MB
958	36/9c5727	4684633	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:03:43.808	21m 14s	1m 59s	151.4%	4 GB	24.1 GB	1.9 GB	825.1 MB
1047	a3/7569b8	4686466	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:30:10.023	13m 10s	3m 19s	244.1%	5.5 GB	35.7 GB	6.4 GB	3.4 GB
1048	6e/aa126b	4686444	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:27:09.887	15m 25s	5m 4s	220.0%	5.6 GB	34.1 GB	6.6 GB	3.5 GB
941	83/2bce04	4684569	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:50:43.285	21m	1m 42s	149.1%	4 GB	24.8 GB	1.8 GB	792.8 MB
1052	a4/1232f5	4686474	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:31:24.854	14m 35s	4m 15s	253.8%	5.7 GB	35.3 GB	6.6 GB	3.6 GB
947	14/892a9a	4684681	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:14:48.500	18m	1m 22s	154.1%	4 GB	24 GB	1.4 GB	597.3 MB
1051	72/d0b535	4686532	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:38:35.171	13m 34s	3m 16s	248.6%	6 GB	35.9 GB	6.4 GB	3.4 GB
1054	41/5e8c59	4686472	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:31:09.808	10m 50s	13.2s	220.3%	2.8 GB	29.1 GB	3 GB	4.9 MB
989	00/df070a	4684659	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:09:44.183	18m 59s	55.4s	161.5%	4 GB	24 GB	907.5 MB	380.5 MB
1055	36/baf4f4	4686456	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:28:24.773	11m	19.1s	413.0%	2.7 GB	36 GB	3.1 GB	91 MB
957	18/f3b1d8	4684718	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:22:13.323	18m 40s	2m 16s	150.5%	4 GB	24 GB	2.5 GB	1.1 GB
942	e0/e387c9	4684582	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:53:43.246	20m	1m 17s	157.3%	4 GB	24 GB	1.3 GB	577.4 MB
977	98/d35420	4684603	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:57:54.189	22m 54s	4m 23s	143.4%	3.9 GB	23.7 GB	2.4 GB	1 GB
857	bc/8fd737	4685552	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:35:39.707	9m 55s	30.6s	386.3%	4.1 GB	19.7 GB	363 MB	159.3 MB
928	a9/e9333e	4685594	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:40:54.363	12m 15s	2m 53s	188.7%	6.4 GB	20.2 GB	2.2 GB	1.1 GB
1056	0a/f0956c	4686391	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:19:11.465	14m 23s	3m 36s	245.4%	5.7 GB	35.7 GB	6.7 GB	3.7 GB
983	d8/b98e44	4684702	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:18:53.407	18m 40s	1m 31s	152.7%	4 GB	24 GB	1.7 GB	728.4 MB
975	46/41f4fc	4684631	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:03:43.436	20m 50s	2m 9s	148.8%	4 GB	24.8 GB	2.5 GB	1.1 GB
1057	8c/8180d3	4686455	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:28:10.596	14m 29s	3m 29s	242.7%	5.6 GB	35.7 GB	6.5 GB	3.5 GB
964	51/566c64	4684691	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:16:38.555	19m 30s	2m 16s	147.6%	4 GB	24.1 GB	2.5 GB	1.1 GB
966	ce/0c8bd5	4684626	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:02:53.387	21m	2m 14s	152.9%	4 GB	24.1 GB	2.4 GB	1 GB
978	74/1377e2	4684669	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:11:43.556	17m 10s	14s	191.3%	2.1 GB	24 GB	256.6 MB	93.4 MB
944	fc/0136a8	4684567	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:49:38.453	22m 10s	2m 12s	149.7%	4 GB	24.3 GB	2.4 GB	1 GB
1060	ba/0667ca	4686399	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:20:50.240	13m 54s	3m 34s	243.4%	5.7 GB	35.7 GB	6.7 GB	3.6 GB
981	fa/e2d92f	4684592	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:55:43.373	19m 55s	44.8s	160.3%	4 GB	24 GB	826.6 MB	345.1 MB
1059	63/55dadf	4686379	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:18:10.459	14m 19s	3m 56s	231.3%	5.7 GB	35 GB	6.6 GB	3.5 GB
1061	ff/41b628	4686494	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:33:35.047	14m 15s	3m 56s	254.8%	5.6 GB	37.3 GB	6.5 GB	3.4 GB
1058	7a/1b427c	4686405	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:21:55.168	13m 54s	3m 28s	255.4%	5.6 GB	35.7 GB	6.5 GB	3.5 GB
1062	7f/c3bfe2	4686486	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:32:40.527	14m 19s	3m 22s	247.9%	5.7 GB	35.7 GB	6.4 GB	3.3 GB
956	5b/0804cd	4684571	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:50:43.778	22m 4s	2m 23s	147.4%	4 GB	24 GB	2.5 GB	1.1 GB
1063	a0/84995b	4686473	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:31:10.016	12m 30s	1m 39s	295.2%	5.5 GB	35.7 GB	4.7 GB	1.6 GB
1064	87/05fd15	4686377	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:18:09.723	13m 15s	3m 20s	249.5%	5.6 GB	35.7 GB	6.5 GB	3.4 GB
1068	27/d025ba	4686507	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:35:10.083	14m	3m 28s	251.3%	5.5 GB	35.7 GB	6.7 GB	3.6 GB
1067	16/d148ae	4686470	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:30:49.753	14m	3m 28s	249.1%	5.8 GB	36 GB	6.7 GB	3.6 GB
993	49/6d2ad5	4685542	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:33:59.512	13m 10s	2m 51s	255.7%	6.4 GB	20.8 GB	2.1 GB	1 GB
986	8c/b5b840	4684650	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:08:23.300	20m 20s	2m 18s	152.4%	4 GB	24.1 GB	2.4 GB	1.1 GB
972	a3/772702	4684709	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:19:44.192	22m 9s	4m 29s	143.9%	4 GB	24.1 GB	2.5 GB	1.1 GB
984	03/0ef9eb	4684575	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:51:43.247	21m 5s	1m 50s	151.0%	4 GB	24.8 GB	2.1 GB	907.3 MB
990	bb/e83a18	4684574	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:51:28.527	21m 25s	2m 18s	151.6%	4 GB	24.1 GB	2.4 GB	1.1 GB
995	c5/6b142a	4684597	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:56:53.772	20m 39s	2m 16s	147.0%	4 GB	24.1 GB	2.4 GB	1.1 GB
949	fb/266822	4684576	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:51:53.286	21m 55s	2m 25s	150.0%	4 GB	24 GB	2.4 GB	1.1 GB
960	80/aa2fdd	4684581	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:52:53.247	22m	2m 22s	150.3%	4 GB	24 GB	2.5 GB	1.1 GB
963	b6/90f4de	4684584	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:53:48.413	20m 15s	50.2s	161.3%	4 GB	24 GB	872.5 MB	365.1 MB
965	a8/5f3280	4684557	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:47:43.229	19m 55s	10.9s	210.3%	1.5 GB	24 GB	188.5 MB	63.3 MB
959	4f/290f2e	4684683	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:14:53.340	20m 30s	2m 19s	147.6%	4 GB	24 GB	2.5 GB	1.1 GB
968	03/2b95a7	4684677	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:13:48.504	19m 40s	2m 14s	153.7%	4 GB	24.1 GB	2.3 GB	1 GB
1000	1a/f971ee	4684625	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:02:48.246	21m 5s	2m 39s	143.7%	4 GB	23.9 GB	1.4 GB	627.4 MB
1006	3e/6add03	4684729	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:24:13.605	18m 40s	2m 15s	151.8%	4 GB	24 GB	2.4 GB	1 GB
970	0c/95ad58	4684599	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:56:54.242	23m 19s	4m 21s	145.0%	4 GB	23.8 GB	2.3 GB	1 GB
1008	c3/564e9c	4684703	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:19:13.376	19m	2m 14s	152.4%	4 GB	24.1 GB	2.3 GB	1 GB
1004	46/47064e	4685524	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:32:39.476	15m 30s	5m 58s	126.1%	6.4 GB	19.6 GB	2.1 GB	1 GB
1012	39/54bf35	4685628	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:45:09.570	11m 30s	2m 38s	131.1%	5.6 GB	20.1 GB	926.4 MB	441.7 MB
996	1d/26338c	4684573	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:51:28.318	23m 25s	4m 18s	140.7%	4 GB	24 GB	2.4 GB	1 GB
998	6a/98650a	4684688	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:15:38.807	19m 24s	2m 4s	149.7%	4 GB	24 GB	2.2 GB	988.2 MB
1002	b0/d1a823	4684600	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:57:53.394	20m 30s	2m 21s	148.2%	4 GB	24 GB	2.4 GB	1.1 GB
1007	4a/458d1a	4684590	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:54:53.669	21m 44s	2m 28s	149.5%	4 GB	24 GB	2.5 GB	1.1 GB
1011	0d/2e2db4	4684587	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:54:48.310	20m 50s	54.8s	157.8%	4 GB	24.1 GB	1018.8 MB	430.1 MB
1016	2e/6df09f	4684653	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:08:53.375	20m 5s	2m 16s	152.0%	4 GB	24.8 GB	2.4 GB	1 GB
1013	24/8fba7d	4684725	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:23:53.402	18m 5s	2m	150.3%	4 GB	24 GB	2.1 GB	945.4 MB
1020	dc/82c1fc	4684697	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:17:28.616	20m	2m 16s	150.0%	4 GB	24 GB	2.3 GB	1 GB
1019	86/bba19a	4684731	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:24:33.401	18m 5s	1m 33s	151.4%	4 GB	23.9 GB	1.6 GB	692.1 MB
999	3d/fe5fc2	4683647	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:16:43.744	1h 51m 25s	6m 27s	1568.4%	9.1 GB	31 GB	12.1 GB	6.9 GB
946	23/159f80	4683472	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:53:37.959	1h 21m 40s	2m 5s	1481.0%	9 GB	30.9 GB	7.1 GB	2 GB
945	02/7b15ec	4683473	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:54:27.980	1h 25m 15s	5m 47s	1561.1%	8.9 GB	31.7 GB	12 GB	6.9 GB
1001	f5/60ee07	4683500	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:14:43.216	1h 30m	5m 37s	1572.5%	9 GB	31.2 GB	11.3 GB	6.2 GB
953	01/80357d	4683479	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:56:42.983	1h 29m 45s	6m 47s	1566.3%	9.1 GB	31 GB	12.1 GB	6.9 GB
969	83/6b1033	4683485	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:02:32.985	1h 28m 10s	6m 38s	1567.5%	9 GB	31.3 GB	12.1 GB	6.9 GB
943	a2/561e2d	4683470	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:49:27.919	1h 30m 15s	6m 51s	1544.8%	9 GB	30.9 GB	12.1 GB	6.9 GB
988	1a/77175e	4683641	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:10:38.988	1h 48m 5s	6m 10s	1567.8%	9 GB	31.5 GB	12.1 GB	6.9 GB
955	c9/be53a2	4683612	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 15:44:43.491	1h 39m	6m 25s	1567.2%	9 GB	31.3 GB	12.1 GB	6.9 GB
948	e5/c7c764	4683475	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:54:43.276	1h 50m 40s	29m 59s	650.1%	9.1 GB	30.4 GB	12.1 GB	6.9 GB
982	ac/c176a0	4683492	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:09:43.043	1h 27m 50s	6m 25s	1566.1%	9 GB	31.5 GB	12.1 GB	6.9 GB
1071	f0/653d0b	4686438	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:26:10.129	14m	3m 19s	237.5%	5.6 GB	35.6 GB	6.5 GB	3.4 GB
952	23/d4b8ca	4683478	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:56:28.002	1h 23m 55s	1m 47s	1443.6%	8.9 GB	31.2 GB	6.9 GB	1.8 GB
1080	32/61aae5	4686356	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:14:50.077	15m 59s	4m 52s	225.9%	6.5 GB	35.3 GB	6.5 GB	3.4 GB
1023	2d/121087	4684726	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:23:53.599	19m	2m 21s	148.1%	4 GB	24 GB	2.4 GB	1 GB
1070	ef/ec36bc	4686521	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:37:09.856	13m 20s	3m 23s	252.1%	5.7 GB	35.9 GB	6.5 GB	3.4 GB
1069	dd/24c63b	4686376	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:17:49.710	14m 20s	3m 56s	234.6%	5.4 GB	34.8 GB	6.5 GB	3.4 GB
1078	0a/7c67e3	4686499	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:34:10.115	13m	3m 23s	242.3%	5.6 GB	35.7 GB	6.7 GB	3.6 GB
1084	45/e8178a	4686454	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:28:10.393	14m	3m 18s	247.6%	5.9 GB	35.7 GB	6.5 GB	3.4 GB
1077	09/106db3	4686448	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:27:45.106	13m 59s	3m 22s	251.3%	5.6 GB	35.7 GB	6.5 GB	3.5 GB
1075	4d/b8fd36	4686526	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:37:30.150	12m 40s	2m 35s	269.4%	5.8 GB	35.8 GB	5.8 GB	2.7 GB
1079	82/6cea36	4686478	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:31:55.135	13m 59s	3m 27s	250.8%	5.5 GB	35.7 GB	6.6 GB	3.5 GB
1076	ae/176f62	4686359	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:15:10.281	14m 14s	3m 52s	96.6%	4.6 GB	35.9 GB	3.7 GB	675.2 MB
1074	9f/312e6b	4686510	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:35:49.787	14m 20s	3m 54s	250.5%	5.5 GB	37.2 GB	6.5 GB	3.5 GB
1083	bc/d357e6	4686366	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:15:54.687	12m 55s	2m 7s	270.4%	5.5 GB	35.6 GB	5.2 GB	2.1 GB
1081	a4/7591aa	4686487	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:32:59.875	13m 25s	3m 24s	259.0%	5.6 GB	35.7 GB	6.5 GB	3.5 GB
1105	2e/f1da97	4686420	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:24:04.847	13m 25s	3m 16s	245.5%	5.7 GB	36.6 GB	6.5 GB	3.4 GB
1085	c5/1f6242	4686436	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:25:55.184	14m 14s	3m 59s	233.7%	5.6 GB	35.5 GB	6.4 GB	3.3 GB
1025	4d/85bce6	4684722	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:23:28.317	19m 10s	2m 16s	151.3%	4 GB	24 GB	2.4 GB	1.1 GB
1086	a1/2f9f1d	4686447	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:27:44.878	13m 25s	2m 22s	249.6%	5.5 GB	35.2 GB	5 GB	1.9 GB
961	bb/8bdb68	4683534	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:46:43.207	1h 55m 5s	30m 38s	625.2%	9 GB	31.7 GB	12.1 GB	6.9 GB
987	b5/7aa02e	4683494	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:09:43.637	1h 29m 59s	6m 9s	1562.0%	9 GB	31.3 GB	12.1 GB	6.9 GB
1087	b1/37abdf	4686343	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:13:10.489	13m 4s	1m 45s	291.8%	5 GB	35.9 GB	4.6 GB	1.6 GB
962	12/d444db	4683483	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:01:17.969	1h 27m 10s	6m 31s	1577.5%	9.1 GB	30.9 GB	12.1 GB	6.9 GB
971	be/ee1f3c	4683487	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:03:42.954	1h 28m 50s	4m 48s	1545.7%	8.9 GB	31.2 GB	10.4 GB	5.2 GB
1005	fb/befd3c	4683552	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 15:02:18.183	1h 34m 25s	6m 42s	1567.5%	9.1 GB	31.1 GB	12.1 GB	6.9 GB
1031	1c/647023	4684611	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:59:49.215	20m 59s	2m 8s	149.3%	4 GB	24.8 GB	2.4 GB	1 GB
1095	32/a4c6e6	4686409	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:22:10.049	10m 55s	40.1s	395.1%	3.8 GB	35.8 GB	3.6 GB	543 MB
951	af/69355f	4683609	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 15:40:48.453	2h 7m 20s	35m 28s	553.1%	9.1 GB	30.7 GB	11.9 GB	6.7 GB
1028	70/ef95e9	4684673	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:12:53.382	19m 55s	2m 14s	150.3%	4 GB	24 GB	2.3 GB	1020.9 MB
976	3e/6e7b3d	4683489	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:07:37.988	2h 28m 50s	1h 7m 40s	293.1%	9.1 GB	30.6 GB	12.1 GB	6.9 GB
991	a0/d3ecf7	4683495	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:09:44.032	1h 25m 14s	44.8s	1207.2%	6.6 GB	29.6 GB	5.7 GB	627.9 MB
985	8d/ff1e5d	4683493	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:09:43.257	1h 28m 55s	6m 12s	1566.4%	9 GB	31.2 GB	12.1 GB	6.9 GB
997	59/a13eb9	4683639	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:09:38.707	1h 47m 30s	6m	1564.3%	9 GB	31.8 GB	12.1 GB	6.9 GB
1044	d1/3d4d07	4685644	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:46:44.425	12m 25s	2m 50s	187.8%	6.4 GB	20.4 GB	2.1 GB	1.1 GB
967	50/d7af08	4683616	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 15:45:43.615	1h 44m 20s	6m 22s	1568.6%	9 GB	31.5 GB	12.1 GB	6.9 GB
980	bd/d1ab6d	4683628	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 15:57:43.432	2h 7m 30s	27m 49s	529.5%	9 GB	30.4 GB	12 GB	6.8 GB
994	e4/db05b3	4683497	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:13:33.051	1h 25m 10s	3m 16s	1528.2%	9 GB	31.1 GB	8.5 GB	3.3 GB
1121	9c/c9fc8d	4686426	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:24:50.057	14m 20s	4m	245.4%	6 GB	35.4 GB	6.5 GB	3.4 GB
954	41/d2fffa	4683480	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:58:32.938	1h 27m 40s	6m 16s	1560.2%	9 GB	31.7 GB	12.1 GB	6.9 GB
1003	34/bed4c5	4683499	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 14:14:43.011	1h 30m 35s	6m 20s	1568.6%	9 GB	31 GB	12.1 GB	6.9 GB
950	1f/9d12f7	4683477	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 13:56:23.011	1h 27m	6m 12s	1564.9%	9 GB	31 GB	12 GB	6.9 GB
1027	d0/bbd908	4684606	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 07:58:58.340	20m 45s	2m 45s	149.7%	4 GB	24 GB	2.5 GB	1.1 GB
1096	47/8d22d4	4686467	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:30:19.851	13m 30s	3m 29s	249.3%	5.6 GB	35.7 GB	6.6 GB	3.6 GB
